fixture_id,api_football_id,date,competition2,Competition_id,home_team,home_team_id,away_team,away_team_id,goals_home,goals_away,status,home_coach,home_coach_api_id,away_coach,away_coach_api_id,home_shots_total,away_shots_total,home_shots_on_goal,away_shots_on_goal,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_blocked_shots,away_blocked_shots,home_penalties,away_penalties,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goals_ht,away_goals_ht
350346,256554,2017-06-11 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Italy,1966,Liechtenstein,2000,5,0,FT,G. Ventura,1606.0,R. Pauritsch,2945.0,37.0,4.0,13.0,0.0,21.0,0.0,16.0,4.0,8.0,1.0,0.0,0.0,14.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
350347,256555,2017-06-11 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Iceland,1993,Croatia,1913,1,0,FT,H. Hallgrímsson,1896.0,A. Čačić,5736.0,10.0,8.0,2.0,1.0,5.0,2.0,5.0,6.0,3.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
350348,256556,2017-06-11 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Kosovo,2005,Turkey,1974,1,4,FT,A. Bunjaki,5738.0,F. Terim,1452.0,5.0,8.0,1.0,5.0,3.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0
350732,256290,2017-06-12 00:30:00+00:00,FIFA World Cup qualification - CONCACAF,86,Mexico,1910,United States,1926,1,1,FT,J. Osorio,138.0,B. Arena,1985.0,10.0,7.0,1.0,2.0,4.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,2.0,0.0,0.0,1.0,1.0
350733,256291,2017-06-14 01:35:00+00:00,FIFA World Cup qualification - CONCACAF,86,Panama,2634,Honduras,2854,2,2,FT,H. Gómez,322.0,J. Pinto,2163.0,17.0,7.0,7.0,3.0,12.0,5.0,5.0,2.0,3.0,1.0,0.0,0.0,9.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0
350734,256292,2017-06-14 02:00:00+00:00,FIFA World Cup qualification - CONCACAF,86,Costa Rica,1931,Trinidad and Tobago,2845,2,1,FT,Ó. Ramírez,3039.0,D. Lawrence,319.0,18.0,13.0,6.0,5.0,7.0,5.0,11.0,8.0,5.0,3.0,0.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0
350349,256557,2017-08-31 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Bulgaria,1987,Sweden,1996,3,2,FT,P. Hubchev,171.0,J. Andersson,189.0,8.0,12.0,6.0,8.0,3.0,6.0,5.0,6.0,1.0,2.0,0.0,0.0,5.0,9.0,4.0,1.0,0.0,0.0,2.0,2.0
350350,256558,2017-08-31 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,France,1928,Netherlands,1901,4,0,FT,D. Deschamps,180.0,D. Advocaat,3104.0,20.0,5.0,12.0,1.0,13.0,4.0,7.0,1.0,5.0,1.0,0.0,0.0,7.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0
350351,256559,2017-08-31 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Luxembourg,1989,Belarus,1981,1,0,FT,L. Holtz,177.0,I. Kriushenko,72.0,10.0,14.0,3.0,3.0,4.0,12.0,6.0,2.0,1.0,4.0,0.0,0.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0
350352,256560,2017-08-31 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Hungary,1965,Latvia,1985,3,1,FT,B. Storck,2878.0,A. Starkovs,2048.0,22.0,6.0,7.0,3.0,15.0,5.0,7.0,1.0,8.0,1.0,0.0,0.0,6.0,2.0,3.0,4.0,0.0,0.0,2.0,1.0
350353,256561,2017-08-31 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Portugal,1922,Faroe Islands,1998,5,1,FT,Fernando Santos,175.0,L. Olsen,192.0,25.0,6.0,11.0,4.0,17.0,4.0,8.0,2.0,8.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
350354,256562,2017-08-31 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Switzerland,1918,Andorra,1992,3,0,FT,V. Petković,186.0,Koldo,181.0,30.0,6.0,10.0,1.0,19.0,1.0,11.0,5.0,6.0,2.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
350355,256563,2017-08-31 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Cyprus,1977,Bosnia and Herzegovina,2003,3,2,FT,R. Ben Shimon,78.0,M. Baždarević,1471.0,15.0,9.0,4.0,6.0,10.0,5.0,5.0,4.0,6.0,2.0,0.0,0.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0
350356,256564,2017-08-31 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Greece,2001,Estonia,1980,0,0,FT,M. Skibbe,3411.0,A. Dmitrijev,2297.0,10.0,1.0,4.0,0.0,4.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,7.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
350357,256565,2017-08-31 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Belgium,1916,Gibraltar,1994,9,0,FT,Roberto Martínez,48.0,J. Wood,5742.0,38.0,4.0,20.0,1.0,28.0,1.0,10.0,3.0,6.0,1.0,1.0,0.0,16.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0
350527,256767,2017-08-31 21:00:00+00:00,FIFA World Cup qualification - CONMEBOL,85,Venezuela,2631,Colombia,2635,0,0,FT,R. Dudamel,327.0,J. Pekerman,3037.0,14.0,12.0,5.0,6.0,5.0,7.0,9.0,5.0,1.0,2.0,0.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
350528,256768,2017-08-31 22:30:00+00:00,FIFA World Cup qualification - CONMEBOL,85,Chile,2630,Paraguay,2636,0,3,FT,Pizzi,1691.0,F. Arce,661.0,10.0,10.0,3.0,4.0,4.0,7.0,6.0,4.0,3.0,3.0,0.0,0.0,15.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0
350529,256769,2017-08-31 23:00:00+00:00,FIFA World Cup qualification - CONMEBOL,85,Uruguay,1920,Argentina,1906,0,0,FT,Ó. Tabárez,362.0,J. Sampaoli,127.0,8.0,10.0,2.0,3.0,4.0,4.0,4.0,6.0,1.0,2.0,0.0,0.0,3.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0
350530,256770,2017-09-01 00:45:00+00:00,FIFA World Cup qualification - CONMEBOL,85,Brazil,1924,Ecuador,1905,2,0,FT,Tite,333.0,G. Quinteros,510.0,16.0,6.0,9.0,1.0,8.0,2.0,8.0,4.0,3.0,2.0,0.0,0.0,9.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0
350531,256771,2017-09-01 02:15:00+00:00,FIFA World Cup qualification - CONMEBOL,85,Peru,2629,Bolivia,2633,2,1,FT,R. Gareca,328.0,M. Soria,811.0,11.0,7.0,6.0,2.0,5.0,5.0,6.0,2.0,3.0,1.0,0.0,0.0,9.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0
350358,256566,2017-09-01 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Kazakhstan,1976,Montenegro,1988,0,3,FT,A. Borodyuk,5744.0,L. Tumbaković,172.0,17.0,11.0,3.0,6.0,10.0,9.0,7.0,2.0,4.0,2.0,0.0,0.0,9.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0
350359,256567,2017-09-01 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Czech Republic,1971,Germany,1914,1,2,FT,K. Jarolím,3408.0,J. Löw,113.0,17.0,11.0,5.0,5.0,4.0,6.0,13.0,5.0,6.0,1.0,0.0,0.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0
350360,256568,2017-09-01 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Norway,1999,Azerbaijan,1982,2,0,FT,L. Lagerbäck,194.0,R. Prosinečki,199.0,13.0,9.0,2.0,2.0,11.0,2.0,3.0,7.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0
350361,256569,2017-09-01 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,San Marino,1978,Northern Ireland,1979,0,3,FT,P. Manzaroli,5730.0,M. O'Neill,166.0,1.0,31.0,0.0,9.0,0.0,24.0,1.0,7.0,0.0,5.0,0.0,1.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0
350362,256570,2017-09-01 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Denmark,1908,Poland,1911,4,0,FT,Å. Hareide,204.0,A. Nawałka,2864.0,14.0,11.0,6.0,1.0,7.0,5.0,7.0,6.0,2.0,3.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0
350363,256571,2017-09-01 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Romania,1972,Armenia,2004,1,0,FT,C. Daum,5733.0,A. Petrosyan,5743.0,27.0,8.0,6.0,1.0,14.0,5.0,13.0,3.0,5.0,2.0,0.0,0.0,8.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0
350364,256572,2017-09-01 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Lithuania,1990,Scotland,1964,0,3,FT,E. Jankauskas,2942.0,G. Strachan,5735.0,8.0,23.0,3.0,7.0,5.0,8.0,3.0,15.0,1.0,6.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0
350365,256573,2017-09-01 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Malta,1997,England,1902,0,4,FT,P. Ghedin,5734.0,G. Southgate,173.0,4.0,15.0,0.0,8.0,1.0,11.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
350366,256574,2017-09-01 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Slovakia,1970,Slovenia,1968,1,0,FT,J. Kozák,3409.0,S. Katanec,360.0,16.0,6.0,6.0,0.0,8.0,3.0,9.0,3.0,5.0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
350737,256293,2017-09-01 22:55:00+00:00,FIFA World Cup qualification - CONCACAF,86,United States,1926,Costa Rica,1931,0,2,FT,B. Arena,1985.0,Ó. Ramírez,3039.0,14.0,9.0,2.0,2.0,9.0,4.0,5.0,5.0,4.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0
350738,256294,2017-09-02 00:00:00+00:00,FIFA World Cup qualification - CONCACAF,86,Trinidad and Tobago,2845,Honduras,2854,1,2,FT,D. Lawrence,319.0,J. Pinto,2163.0,13.0,16.0,2.0,3.0,7.0,7.0,6.0,9.0,3.0,5.0,1.0,0.0,6.0,4.0,0.0,2.0,1.0,1.0,0.0,2.0
350739,256295,2017-09-02 01:30:00+00:00,FIFA World Cup qualification - CONCACAF,86,Mexico,1910,Panama,2634,1,0,FT,J. Osorio,138.0,H. Gómez,322.0,11.0,12.0,4.0,5.0,6.0,6.0,5.0,6.0,3.0,2.0,0.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0
350367,256575,2017-09-02 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Georgia,1975,Republic of Ireland,1995,1,1,FT,V. Weiss,185.0,M. O'Neill,2940.0,12.0,11.0,1.0,6.0,5.0,8.0,7.0,3.0,4.0,1.0,0.0,0.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0
350368,256576,2017-09-02 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Serbia,1925,Moldova,1991,3,0,FT,S. Muslin,4252.0,I. Dobrovolskiy,4706.0,20.0,6.0,9.0,4.0,11.0,1.0,9.0,5.0,2.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
350369,256577,2017-09-02 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Albania,1967,Liechtenstein,2000,2,0,FT,C. Panucci,183.0,R. Pauritsch,2945.0,14.0,2.0,5.0,0.0,9.0,1.0,5.0,1.0,3.0,1.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
350370,256578,2017-09-02 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Finland,2002,Iceland,1993,1,0,FT,M. Kanerva,198.0,H. Hallgrímsson,1896.0,11.0,15.0,6.0,3.0,4.0,7.0,7.0,8.0,2.0,6.0,0.0,0.0,6.0,5.0,4.0,6.0,0.0,1.0,1.0,0.0
350371,256579,2017-09-02 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Wales,1927,Austria,1969,1,0,FT,C. Coleman,60.0,M. Koller,2012.0,16.0,10.0,3.0,1.0,8.0,6.0,8.0,4.0,4.0,5.0,0.0,0.0,5.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0
350372,256580,2017-09-02 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Israel,1983,North Macedonia,1984,0,1,FT,E. Levy,4659.0,I. Angelovski,119.0,7.0,9.0,5.0,3.0,3.0,4.0,4.0,5.0,1.0,3.0,0.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
350373,256581,2017-09-02 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Spain,1930,Italy,1966,3,0,FT,Lopetegui,1594.0,G. Ventura,1606.0,12.0,8.0,4.0,4.0,7.0,5.0,5.0,3.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0
350374,256582,2017-09-02 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Ukraine,1973,Turkey,1974,2,0,FT,R. Rotan,5835.0,M. Lucescu,2467.0,15.0,3.0,6.0,1.0,10.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0
350375,256583,2017-09-03 12:30:00+00:00,FIFA World Cup qualification - UEFA,84,Croatia,1913,Kosovo,2005,1,0,FT,A. Čačić,5736.0,A. Bunjaki,5738.0,13.0,7.0,2.0,0.0,8.0,4.0,5.0,3.0,3.0,1.0,0.0,0.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
350376,256584,2017-09-03 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Belarus,1981,Sweden,1996,0,4,FT,I. Kriushenko,72.0,J. Andersson,189.0,8.0,15.0,2.0,6.0,2.0,6.0,6.0,9.0,4.0,3.0,0.0,1.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0
350377,256585,2017-09-03 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Netherlands,1901,Bulgaria,1987,3,1,FT,D. Advocaat,3104.0,P. Hubchev,171.0,19.0,9.0,5.0,2.0,9.0,4.0,10.0,5.0,4.0,2.0,0.0,0.0,3.0,4.0,1.0,5.0,0.0,0.0,1.0,0.0
350378,256586,2017-09-03 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Faroe Islands,1998,Andorra,1992,1,0,FT,L. Olsen,192.0,Koldo,181.0,6.0,7.0,2.0,1.0,2.0,1.0,4.0,6.0,1.0,4.0,0.0,0.0,4.0,4.0,1.0,5.0,0.0,0.0,1.0,0.0
350379,256587,2017-09-03 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Estonia,1980,Cyprus,1977,1,0,FT,M. Reim,167.0,R. Ben Shimon,78.0,8.0,4.0,2.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
350380,256588,2017-09-03 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,France,1928,Luxembourg,1989,0,0,FT,D. Deschamps,180.0,L. Holtz,177.0,34.0,3.0,9.0,1.0,25.0,3.0,9.0,0.0,14.0,1.0,0.0,0.0,10.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0
350381,256589,2017-09-03 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Hungary,1965,Portugal,1922,0,1,FT,B. Storck,2878.0,Fernando Santos,175.0,8.0,24.0,1.0,4.0,6.0,9.0,2.0,15.0,2.0,12.0,0.0,0.0,1.0,11.0,4.0,1.0,1.0,0.0,0.0,0.0
350382,256590,2017-09-03 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Latvia,1985,Switzerland,1918,0,3,FT,A. Starkovs,2048.0,V. Petković,186.0,4.0,22.0,1.0,7.0,0.0,11.0,4.0,11.0,0.0,5.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
350383,256591,2017-09-03 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Greece,2001,Belgium,1916,1,2,FT,M. Skibbe,3411.0,Roberto Martínez,48.0,7.0,10.0,3.0,5.0,4.0,4.0,3.0,6.0,0.0,3.0,0.0,0.0,7.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0
350384,256592,2017-09-03 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Gibraltar,1994,Bosnia and Herzegovina,2003,0,4,FT,J. Wood,5742.0,M. Baždarević,1471.0,1.0,22.0,0.0,9.0,0.0,16.0,1.0,6.0,1.0,4.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0
350385,256593,2017-09-04 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Azerbaijan,1982,San Marino,1978,5,1,FT,R. Prosinečki,199.0,P. Manzaroli,5730.0,22.0,4.0,8.0,1.0,17.0,4.0,6.0,0.0,4.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
350386,256594,2017-09-04 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Armenia,2004,Denmark,1908,1,4,FT,A. Petrosyan,5743.0,Å. Hareide,204.0,7.0,14.0,3.0,7.0,1.0,10.0,6.0,4.0,2.0,1.0,0.0,0.0,6.0,5.0,3.0,1.0,0.0,0.0,1.0,2.0
350387,256595,2017-09-04 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Germany,1914,Norway,1999,6,0,FT,J. Löw,113.0,L. Lagerbäck,194.0,28.0,8.0,10.0,1.0,22.0,5.0,6.0,3.0,6.0,3.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0
350388,256596,2017-09-04 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Northern Ireland,1979,Czech Republic,1971,2,0,FT,M. O'Neill,166.0,K. Jarolím,3408.0,5.0,11.0,2.0,1.0,3.0,5.0,2.0,6.0,2.0,4.0,0.0,0.0,3.0,6.0,1.0,2.0,0.0,0.0,2.0,0.0
350389,256597,2017-09-04 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Montenegro,1988,Romania,1972,1,0,FT,L. Tumbaković,172.0,C. Daum,5733.0,17.0,10.0,4.0,1.0,8.0,2.0,9.0,8.0,5.0,3.0,0.0,0.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0
350390,256598,2017-09-04 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Poland,1911,Kazakhstan,1976,3,0,FT,A. Nawałka,2864.0,A. Borodyuk,5744.0,20.0,8.0,5.0,1.0,12.0,4.0,8.0,4.0,5.0,4.0,1.0,0.0,10.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0
350391,256599,2017-09-04 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,England,1902,Slovakia,1970,2,1,FT,G. Southgate,173.0,J. Kozák,3409.0,23.0,5.0,10.0,2.0,13.0,4.0,10.0,1.0,7.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
350392,256600,2017-09-04 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Scotland,1964,Malta,1997,2,0,FT,G. Strachan,5735.0,P. Ghedin,5734.0,25.0,5.0,10.0,1.0,16.0,2.0,9.0,3.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
350393,256601,2017-09-04 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Slovenia,1968,Lithuania,1990,4,0,FT,S. Katanec,360.0,E. Jankauskas,2942.0,22.0,6.0,10.0,3.0,14.0,3.0,8.0,3.0,6.0,2.0,2.0,0.0,7.0,3.0,2.0,4.0,0.0,0.0,1.0,0.0
350394,256602,2017-09-05 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Austria,1969,Georgia,1975,1,1,FT,M. Koller,2012.0,V. Weiss,185.0,19.0,10.0,3.0,4.0,12.0,6.0,7.0,4.0,7.0,4.0,0.0,0.0,8.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0
350395,256603,2017-09-05 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Moldova,1991,Wales,1927,0,2,FT,V. Bordian,7915.0,C. Coleman,60.0,6.0,28.0,2.0,8.0,2.0,15.0,4.0,13.0,0.0,8.0,0.0,0.0,5.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0
350396,256604,2017-09-05 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Republic of Ireland,1995,Serbia,1925,0,1,FT,M. O'Neill,2940.0,S. Muslin,4252.0,17.0,8.0,3.0,3.0,6.0,3.0,11.0,5.0,5.0,2.0,0.0,0.0,5.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0
350397,256605,2017-09-05 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,North Macedonia,1984,Albania,1967,1,1,FT,I. Angelovski,119.0,C. Panucci,183.0,21.0,5.0,9.0,2.0,10.0,2.0,11.0,3.0,5.0,1.0,1.0,0.0,9.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0
350398,256606,2017-09-05 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Italy,1966,Israel,1983,1,0,FT,G. Ventura,1606.0,E. Levy,4659.0,26.0,6.0,6.0,2.0,17.0,3.0,9.0,3.0,9.0,1.0,0.0,0.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
350399,256607,2017-09-05 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Liechtenstein,2000,Spain,1930,0,8,FT,R. Pauritsch,2945.0,Lopetegui,1594.0,1.0,28.0,1.0,13.0,1.0,24.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,11.0,1.0,1.0,0.0,0.0,0.0,4.0
350400,256608,2017-09-05 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Iceland,1993,Ukraine,1973,2,0,FT,H. Hallgrímsson,1896.0,A. Shevchenko,176.0,11.0,13.0,3.0,5.0,6.0,2.0,5.0,11.0,2.0,3.0,0.0,0.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0
350401,256609,2017-09-05 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Turkey,1974,Croatia,1913,1,0,FT,M. Lucescu,2467.0,A. Čačić,5736.0,8.0,12.0,2.0,3.0,6.0,7.0,2.0,5.0,1.0,5.0,0.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0
350402,256610,2017-09-05 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Kosovo,2005,Finland,2002,0,1,FT,A. Bunjaki,5738.0,M. Kanerva,198.0,12.0,10.0,2.0,2.0,6.0,8.0,6.0,2.0,4.0,3.0,0.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0
350532,256772,2017-09-05 20:00:00+00:00,FIFA World Cup qualification - CONMEBOL,85,Bolivia,2633,Chile,2630,1,0,FT,M. Soria,811.0,Pizzi,1691.0,19.0,10.0,4.0,1.0,7.0,2.0,12.0,8.0,4.0,2.0,1.0,0.0,12.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0
350533,256773,2017-09-05 20:30:00+00:00,FIFA World Cup qualification - CONMEBOL,85,Colombia,2635,Brazil,1924,1,1,FT,J. Pekerman,3037.0,Tite,333.0,10.0,13.0,4.0,3.0,3.0,7.0,7.0,6.0,2.0,3.0,0.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0
350534,256774,2017-09-05 21:00:00+00:00,FIFA World Cup qualification - CONMEBOL,85,Ecuador,1905,Peru,2629,1,2,FT,G. Quinteros,510.0,R. Gareca,328.0,10.0,16.0,3.0,6.0,4.0,6.0,6.0,10.0,1.0,3.0,1.0,0.0,10.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0
350740,256296,2017-09-05 21:36:00+00:00,FIFA World Cup qualification - CONCACAF,86,Honduras,2854,United States,1926,1,1,FT,J. Pinto,2163.0,B. Arena,1985.0,11.0,9.0,6.0,4.0,9.0,5.0,2.0,4.0,1.0,2.0,0.0,0.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0
350535,256775,2017-09-05 23:30:00+00:00,FIFA World Cup qualification - CONMEBOL,85,Argentina,1906,Venezuela,2631,1,1,FT,J. Sampaoli,127.0,R. Dudamel,327.0,21.0,7.0,6.0,2.0,13.0,2.0,9.0,5.0,8.0,1.0,0.0,0.0,8.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0
350536,256776,2017-09-06 00:00:00+00:00,FIFA World Cup qualification - CONMEBOL,85,Paraguay,2636,Uruguay,1920,1,2,FT,F. Arce,661.0,Ó. Tabárez,362.0,11.0,9.0,3.0,1.0,9.0,5.0,2.0,5.0,1.0,2.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
350741,256297,2017-09-06 02:05:00+00:00,FIFA World Cup qualification - CONCACAF,86,Costa Rica,1931,Mexico,1910,1,1,FT,Ó. Ramírez,3039.0,J. Osorio,138.0,15.0,13.0,6.0,6.0,5.0,6.0,10.0,8.0,3.0,4.0,0.0,0.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0
350742,256298,2017-09-06 02:05:00+00:00,FIFA World Cup qualification - CONCACAF,86,Panama,2634,Trinidad and Tobago,2845,3,0,FT,H. Gómez,322.0,D. Lawrence,319.0,16.0,9.0,8.0,4.0,9.0,5.0,8.0,4.0,3.0,1.0,0.0,0.0,6.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0
350403,256611,2017-10-05 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Azerbaijan,1982,Czech Republic,1971,1,2,FT,R. Prosinečki,199.0,K. Jarolím,3408.0,4.0,28.0,3.0,13.0,4.0,20.0,0.0,8.0,0.0,5.0,1.0,0.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,1.0
350404,256612,2017-10-05 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Armenia,2004,Poland,1911,1,6,FT,A. Petrosyan,5743.0,A. Nawałka,2864.0,9.0,14.0,2.0,10.0,6.0,10.0,3.0,4.0,3.0,1.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0
350405,256613,2017-10-05 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Northern Ireland,1979,Germany,1914,1,3,FT,M. O'Neill,166.0,J. Löw,113.0,8.0,12.0,3.0,6.0,5.0,8.0,3.0,4.0,2.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
350406,256614,2017-10-05 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,San Marino,1978,Norway,1999,0,8,FT,P. Manzaroli,5730.0,L. Lagerbäck,194.0,1.0,26.0,0.0,18.0,1.0,16.0,0.0,10.0,0.0,3.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0
